FR*W75*EVP*0039*0004,FR*W75*PVP*0039,Mairie de Paris,Mairie de Paris,Paris Recharge,6 PLACE DU PRESIDENT MITHOUARD,6 PLACE DU PRESIDENT MITHOUARD, 75007 PARIS,75107,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3129161,48.8512827,01 88 32 90 95,7/7 de 7h à 22h,48.8512827,2.3129161
FR*W75*EVP*0169*0004,FR*W75*PVP*0169,Mairie de Paris,Mairie de Paris,Paris Recharge,28 AVENUE NIEL,28 AVENUE NIEL, 75017 PARIS,75117,5,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.2956282,48.881032,01 88 32 90 95,7/7 de 7h à 22h,48.881032,2.2956282
FR*W75*EVP*0071*0006,FR*W75*PVP*0071,Mairie de Paris,Mairie de Paris,Paris Recharge,28 RUE DE PARADIS,28 RUE DE PARADIS, 75010 PARIS,75110,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3523208,48.8750753,01 88 32 90 95,7/7 de 7h à 22h,48.8750753,2.3523208
FR*W75*EVP*0171*0002,FR*W75*PVP*0171,Mairie de Paris,Mairie de Paris,Paris Recharge,170 BOULEVARD PEREIRE,170 BOULEVARD PEREIRE, 75017 PARIS,75117,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.2922036,48.8824249,01 88 32 90 95,7/7 de 7h à 22h,48.8824249,2.2922036
FR*W75*EVP*0167*0002,FR*W75*PVP*0167,Mairie de Paris,Mairie de Paris,Paris Recharge,50 BOULEVARD PEREIRE,50 BOULEVARD PEREIRE, 75017 PARIS,75117,5,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3050366,48.8876949,01 88 32 90 95,7/7 de 7h à 22h,48.8876949,2.3050366
FR*W75*EVP*0226*0003,FR*W75*PVP*0226,Mairie de Paris,Mairie de Paris,Paris Recharge,2 RUE PETRARQUE,2 RUE PETRARQUE, 75016 PARIS,75116,5,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.28423,48.8612923,01 88 32 90 95,7/7 de 7h à 22h,48.8612923,2.28423
FR*W75*EVP*0094*0005,FR*W75*PVP*0094,Mairie de Paris,Mairie de Paris,Paris Recharge,44 RUE DES PIROGUES DE BERCY,44 RUE DES PIROGUES DE BERCY, 75012 PARIS,75112,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.388111,48.8334137,01 88 32 90 95,7/7 de 7h à 22h,48.8334137,2.388111
FR*W75*EVP*0078*0002,FR*W75*PVP*0078,Mairie de Paris,Mairie de Paris,Paris Recharge,60 RUE DU FAUBOURG POISSONNIERE,60 RUE DU FAUBOURG POISSONNIERE, 75010 PARIS,75110,4,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.348162,48.87517,01 88 32 90 95,7/7 de 7h à 22h,48.87517,2.348162
FR*W75*EVP*0200*0006,FR*W75*PVP*0200,Mairie de Paris,Mairie de Paris,Paris Recharge,356 RUE DES PYRENEES,356 RUE DES PYRENEES, 75020 PARIS,75120,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3864659,48.8738701,01 88 32 90 95,7/7 de 7h à 22h,48.8738701,2.3864659
FR*W75*EVP*0175*0002,FR*W75*PVP*0175,Mairie de Paris,Mairie de Paris,Paris Recharge,1 BIS RUE RAVIGNAN,1 BIS RUE RAVIGNAN, 75018 PARIS,75118,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3375536,48.8850802,01 88 32 90 95,7/7 de 7h à 22h,48.8850802,2.3375536
